0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,3.0,0.5,0.038888888888888896,-0.9251336898395722,1.8333333333333333,0.29411764705882354,0.1798941798941799,-0.695067264573991,0.10326086956521739,-0.8128078817733991,0.07678244972577697,-0.8573853989813242,0.06336088154269973,-0.8808290155440416,0.055248618784530384,-0.8952879581151832,0.2738386308068459,-0.5700575815738964,0.302066772655008,-0.536019536019536,0.3901345291479821,-0.4387096774193548,0.04534826482894414,-0.9132379775148625,0.04299583911234397,-0.9175531914893619,0.04592240696753762,-0.9121877365632097,0.04981549815498155,-0.9050966608084358,0.8488549618320611,-0.08175061932287365,0.5478723404255319,-0.29209621993127144,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,3.0,0.5,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.1798941798941799,-0.695067264573991,0.10326086956521739,-0.8128078817733991,0.07678244972577697,-0.8573853989813242,0.06336088154269973,-0.8808290155440416,0.055248618784530384,-0.8952879581151832,0.20048899755501218,-0.6659877800407331,0.20667726550079488,-0.6574440052700923,0.25560538116591924,-0.592857142857143,0.043502338173763234,-0.9166224423609883,0.04299583911234397,-0.9175531914893619,0.04592240696753762,-0.9121877365632097,0.04981549815498155,-0.9050966608084358,0.5282442748091604,-0.3086913086913087,0.3484042553191489,-0.48323471400394474,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,5.0,0.6666666666666666,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.2751322751322752,-0.5684647302904564,0.14673913043478262,-0.7440758293838863,0.10237659963436928,-0.814262023217247,0.07988980716253445,-0.8520408163265306,0.06629834254143646,-0.8756476683937824,0.23471882640586794,-0.6198019801980198,0.22257551669316372,-0.6358907672301691,0.2645739910313901,-0.5815602836879433,0.04473295594388384,-0.9143648035808939,0.045769764216366166,-0.9124668435013263,0.05067300079176564,-0.9035418236623964,0.05719557195571955,-0.8917975567190226,0.5312977099236641,-0.30608175473579263,0.3537234042553192,-0.47740667976424356,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
1.0,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,0.21097,6.0,0.7142857142857143,0.038888888888888896,-0.9251336898395722,1.119047619047619,0.056179775280898875,0.32275132275132273,-0.512,0.16847826086956524,-0.7116279069767442,0.11517367458866545,-0.7934426229508198,0.08815426997245181,-0.8379746835443036,0.0718232044198895,-0.865979381443299,0.25183374083129584,-0.5976562500000001,0.23052464228934816,-0.6253229974160207,0.26905829596412556,-0.5759717314487632,0.045348264828944135,-0.9132379775148625,0.04715672676837726,-0.9099337748344369,0.05304829770387966,-0.8992481203007519,0.060885608856088555,-0.885217391304348,0.532824427480916,-0.3047808764940239,0.35638297872340424,-0.47450980392156866,14.044943820224718,7125.0,7115.0
